Customer_id,Full_Name,Customer_Email,dob,Customer_Phone,system status,Connection_type,value_segment
XCJTBYOLVC,Hansh Bhalla,hansh.bhalla@outlook.com,11/8/2003,6668046463,Active,Prepaid,tier_3
Q7LFM6BYYD,Aarna Varty,aarna.varty@outlook.com,7/19/1990,3381540881,Active,Prepaid,tier_3
NTS21NH14R,Biju Seshadri,bijuseshadri@outlook.com,11/7/1967,1275887517,Active,Prepaid,tier_3
S0CZDCPZMA,Ehsaan Mannan,ehsaan.mannan@yahoo.com,10/29/2003,2324085363,Active,Prepaid,tier_3
TNBLN9CACG,Dhanuk Dara,dhanuk_dara@outlook.com,9/6/2001,3466653834,Active,Prepaid,tier_3
9PL4W2PRQ7,Raghav Chhabra,raghavchhabra@gmail.com,5/20/2000,296157397,Active,Prepaid,tier_3
8T5IVA6LUS,Raunak Balan,raunak.balan@outlook.com,11/25/1989,5046308184,Active,Prepaid,tier_3
4QYZCPE8UJ,Azad Brar,azad.brar@gmail.com,7/14/2001,6909733763,Active,Prepaid,tier_3
3CUURD5NHP,Kanav Kothari,kanav.kothari@hotmail.com,9/26/1999,9790025456,Active,Prepaid,tier_3
8WYQI26VAT,Renee Ganguly,renee.ganguly@hotmail.com,12/25/1987,5206179091,Active,Prepaid,tier_3
Z3P2BU9Q5T,Jayant Kumar,jayantkumar@gmail.com,5/29/1972,5400523821,Active,Prepaid,tier_3
WIX9KFDN2K,Saira Kumar,saira.kumar@yahoo.com,2/16/2000,2856246729,Active,Prepaid,tier_3
ZFRYZARJQQ,Adira Warrior,adirawarrior@gmail.com,5/7/2002,8451292717,Active,Prepaid,tier_3
O1R4ET4B1Y,Inaaya  Malhotra,inaaya_malhotra@outlook.com,1/26/1990,2504297085,Active,Prepaid,tier_3
VJKA8DXF92,Nishith Aurora,nishithaurora@gmail.com,6/30/1997,2616881797,Active,Prepaid,tier_3
9IB3JWL2Q4,Piya Tiwari,piyatiwari@outlook.com,11/8/1976,4482516211,Active,Prepaid,tier_3
QOM0FMCSVF,Jivika Dua,jivikadua@outlook.com,12/17/1972,4836231708,Active,Prepaid,tier_3
QCU15DMNHL,Saanvi Dugar,saanvi_dugar@yahoo.com,11/24/1989,4765749815,Active,Prepaid,tier_3
GEQ5583DOZ,Yuvraj  Sami,yuvraj.sami@hotmail.com,4/1/1991,5099692044,Active,Prepaid,tier_3
NYMUKJB3MT,Kanav Grewal,kanav_grewal@outlook.com,5/10/1986,508897775,Active,Prepaid,tier_3
XMYED9UDEW,Vivaan Mani,vivaan_mani@outlook.com,8/3/1999,8299940147,Active,Prepaid,tier_3
V20W4W6S4G,Gokul Ganesan,gokul_ganesan@gmail.com,3/9/2002,6092282474,Active,Prepaid,tier_3
2IKWZKNGNM,Adah Bhagat,adah_bhagat@gmail.com,7/4/1992,6921701426,Active,Prepaid,tier_3
2JKK981LQP,Jiya Loyal,jiyaloyal@hotmail.com,6/11/1967,2435918778,Active,Prepaid,tier_3
SFF7ELJAW4,Bhamini Ravel,bhaminiravel@gmail.com,9/8/1995,4985001982,Active,Prepaid,tier_3
P2G8VF49A5,Lagan Dhawan,lagan.dhawan@outlook.com,11/18/1969,775146719,Active,Prepaid,tier_3
KJTB5N2SCF,Hansh Master,hansh.master@yahoo.com,12/19/2001,450453739,Active,Prepaid,tier_3
D2LZZ3SHQK,Biju Anand,biju.anand@hotmail.com,7/2/1970,825703104,Active,Postpaid,tier_2
IIR2SKP2DB,Romil Khosla,romil.khosla@hotmail.com,7/13/2000,8167028929,Active,Prepaid,tier_3
APMHDUXZ5I,Vaibhav Soni,vaibhav_soni@outlook.com,10/11/1980,9300388241,Suspended,Prepaid,tier_3
D5T5E4NB2O,Madhup Roy,madhup_roy@outlook.com,11/4/1992,2464377928,Active,Prepaid,tier_3
XE2169LCOB,Vaibhav Dua,vaibhavdua@gmail.com,12/29/1971,6374809446,Active,Prepaid,tier_3
1G7PC4MI7V,Azad Malhotra,azad_malhotra@outlook.com,1/26/1972,1771991207,Active,Prepaid,tier_3
D7YFBDJAP2,Vedika Bose,vedika_bose@yahoo.com,6/1/2002,6588043963,Active,Prepaid,tier_3
6MM69INJAP,Kismat Gulati,kismat_gulati@outlook.com,5/13/1996,3184921622,Suspended,Prepaid,tier_3
X78KZJSIE0,Hansh Kade,hansh.kade@outlook.com,6/29/2001,868062168,Active,Prepaid,tier_3
1E7ZPCUO0G,Aniruddh Sangha,aniruddh_sangha@gmail.com,3/14/1996,5695596249,Active,Prepaid,tier_3
N7TYES9TDC,Kiaan Dash,kiaan.dash@gmail.com,5/24/1978,6808755330,Active,Prepaid,tier_3
Y4FZL8ORUE,Mehul Kibe,mehul_kibe@yahoo.com,2/18/1974,1450718526,Active,Prepaid,tier_3
FUANJKI6RM,Jayesh Kanda,jayesh_kanda@gmail.com,12/10/1975,8144352812,Active,Prepaid,tier_3
5DSCQ8PKMU,Vaibhav Sood,vaibhav_sood@yahoo.com,12/5/1987,7238123011,Active,Prepaid,tier_3
P2VZNNUU8T,Tara Srinivas,tara.srinivas@hotmail.com,11/23/1978,3408562226,Active,Prepaid,tier_3
QBHK81W4NM,Nakul Datta,nakul_datta@outlook.com,11/8/1980,9988572114,Suspended,Prepaid,tier_3
PPRTUJID5A,Yasmin Gill,yasmin.gill@gmail.com,4/26/1975,3957620254,Active,Prepaid,tier_3
WGVHZ453QL,Nishith Deep,nishithdeep@outlook.com,12/17/1977,7261774791,Active,Prepaid,tier_3
DAR1ODQCP3,Priyansh Shukla,priyansh.shukla@yahoo.com,6/6/2001,7731219722,Active,Prepaid,tier_3
OF63GSQCRO,Anahita Buch,anahita.buch@outlook.com,4/17/2004,667089418,Suspended,Prepaid,tier_3
5GRR7BR52E,Anay Gour,anay_gour@gmail.com,4/28/1977,7354881509,Active,Prepaid,tier_3
7B1LPVXDVZ,Jhanvi Wadhwa,jhanvi.wadhwa@yahoo.com,11/10/1979,4814129097,Active,Prepaid,tier_3
FUPGLIZQ8D,Amani Dhar,amani.dhar@gmail.com,2/7/1981,8104342809,Active,Prepaid,tier_3
JWBFZRCWQ2,Indrajit Dave,indrajitdave@yahoo.com,7/27/1996,2388805005,Active,Prepaid,tier_3
Q09LE1ST6A,Tarini Jayaraman,tarini_jayaraman@gmail.com,3/16/1999,1654987669,Active,Prepaid,tier_3
PX86425J0O,Hridaan Kapoor,hridaankapoor@outlook.com,8/23/1986,9939086872,Active,Postpaid,tier_2
707KWJ2KXU,Manjari Baral,manjari_baral@yahoo.com,1/4/1968,7731215247,Active,Prepaid,tier_3
12QITNFO3A,Tiya Kunda,tiya.kunda@gmail.com,4/19/1996,9854030359,Active,Prepaid,tier_3
GZRSMFJPKE,Ehsaan Sahni,ehsaan.sahni@gmail.com,3/4/1994,4204197591,Active,Prepaid,tier_3
44K5J1TZBM,Rohan Jani,rohan.jani@hotmail.com,9/26/2003,1738369712,Active,Prepaid,tier_3
D9HGT06QPJ,Sumer Yogi,sumeryogi@outlook.com,11/17/2001,4775004214,Active,Prepaid,tier_3
ZY0T9HXM8U,Nirvi Sharma,nirvi_sharma@hotmail.com,2/1/1979,6048945485,Active,Prepaid,tier_3
YPWBT3IABB,Bhavin Sane,bhavin.sane@yahoo.com,9/29/1994,5170963156,Active,Prepaid,tier_3
KYM2VBHA3Z,Jayant Bahl,jayantbahl@hotmail.com,2/26/1993,6351360733,Active,Prepaid,tier_3
31X06DORJN,Hansh Kannan,hanshkannan@yahoo.com,12/9/1975,8680033957,Active,Prepaid,tier_3
RGFG6JPLWO,Lakshit Kanda,lakshitkanda@outlook.com,1/25/1973,561217709,Active,Prepaid,tier_3
91AUMZ0SCU,Suhana Contractor,suhana_contractor@yahoo.com,5/13/2003,5788436585,Active,Prepaid,tier_3
7S781D8T6Z,Nishith Ramaswamy,nishithramaswamy@hotmail.com,1/2/1972,2196793707,Active,Prepaid,tier_3
FHMP8CJB0T,Baiju Ghosh,baijughosh@outlook.com,3/5/1979,4467136866,Active,Prepaid,tier_3
8LT1E8FCAF,Sumer Bhatti,sumerbhatti@outlook.com,5/26/1973,2838939887,Active,Prepaid,tier_3
9NKWDTGHYL,Hiran Lalla,hiranlalla@gmail.com,4/17/1975,7394823373,Active,Prepaid,tier_3
3Q3NXSSR5E,Romil Chokshi,romil_chokshi@gmail.com,4/20/1988,199127276,Active,Prepaid,tier_3
URRCJN9PRZ,Dharmajan Bath,dharmajan.bath@yahoo.com,6/28/1998,5899630211,Active,Postpaid,tier_1
61HWN5BNHK,Uthkarsh Bal,uthkarshbal@hotmail.com,1/23/1967,568482397,Active,Prepaid,tier_3
1TWZ3AJ1AS,Vardaniya Rana,vardaniya_rana@yahoo.com,2/28/2001,2668878435,Active,Prepaid,tier_3
96QA9XEPXN,Anahita Contractor,anahita_contractor@hotmail.com,10/17/1976,422215138,Suspended,Prepaid,tier_3
3N492VJ95K,Anahi Sagar,anahisagar@outlook.com,11/11/1989,6602441953,Active,Prepaid,tier_3
CMPN6R0OW5,Dhanuk Sandhu,dhanuk_sandhu@gmail.com,1/28/2001,1636925638,Active,Prepaid,tier_3
3JG8C66SRF,Madhav Biswas,madhav_biswas@outlook.com,2/4/1999,1820955540,Active,Prepaid,tier_3
K2MMD5AXAZ,Taimur Gaba,taimurgaba@outlook.com,9/24/1997,1903607767,Active,Prepaid,tier_3
9UHEHX6UYP,Sumer Wagle,sumer.wagle@outlook.com,3/30/2000,1023801226,Active,Prepaid,tier_3
7W9NTFA26Q,Ryan Raman,ryan_raman@yahoo.com,5/14/2004,3912255182,Active,Prepaid,tier_3
JBAU80MEZM,Kimaya Bail,kimaya.bail@yahoo.com,12/28/1995,2722326265,Active,Prepaid,tier_3
JJFPUHHMPB,Urvi Srivastava,urvi_srivastava@gmail.com,9/13/1970,5148168236,Active,Postpaid,tier_1
PEPCXEPNFH,Dhanush Wali,dhanush_wali@outlook.com,2/17/2004,4076278925,Active,Prepaid,tier_3
Q1UEFXBEPE,Vidur Tiwari,vidurtiwari@gmail.com,1/16/1980,255998923,Active,Prepaid,tier_3
VYF56CAS4F,Jiya Kuruvilla,jiya.kuruvilla@yahoo.com,5/28/1982,3416694770,Active,Prepaid,tier_3
0XNP6YM8LM,Arhaan Mahal,arhaan.mahal@hotmail.com,5/30/1995,7602232268,Active,Prepaid,tier_3
3H9YJPT2UY,Aayush Chanda,aayush_chanda@gmail.com,4/19/1973,6701822806,Active,Prepaid,tier_3
N0ME8922HN,Myra Batra,myra.batra@hotmail.com,2/13/1968,2951114527,Active,Prepaid,tier_3
7S70MT9V2Q,Aniruddh Gill,aniruddh_gill@gmail.com,11/29/1981,7083703374,Suspended,Prepaid,tier_3
S411QGO5FV,Riaan Wali,riaan_wali@hotmail.com,7/25/2004,5840592279,Active,Prepaid,tier_3
K7VZ0AMCA2,Rhea Cheema,rhea_cheema@hotmail.com,3/17/1974,2097235657,Active,Prepaid,tier_3
OEIH8AF6U4,Badal Devan,badal_devan@hotmail.com,9/25/1969,6184416754,Active,Postpaid,tier_2
BZH0TQS2ON,Ishita Jayaraman,ishitajayaraman@gmail.com,1/20/1978,6364772982,Suspended,Prepaid,tier_3
FY3C3DC4I8,Reyansh Savant,reyansh.savant@hotmail.com,3/8/1986,1805446191,Active,Prepaid,tier_3
2BHL1TNAU4,Kimaya Tella,kimaya.tella@hotmail.com,12/31/1992,1769780993,Active,Prepaid,tier_3
ORESP426X5,Rohan Joshi,rohan_joshi@yahoo.com,10/25/1992,7584787914,Active,Prepaid,tier_3
V62186S6DJ,Shayak Sibal,shayak.sibal@yahoo.com,2/26/2001,7351416529,Active,Prepaid,tier_3
KII2J5AAN8,Kimaya Baral,kimaya_baral@outlook.com,4/20/1979,6034229775,Active,Prepaid,tier_3
HOE2X8C0RL,Anay Din,anay.din@hotmail.com,10/21/1992,5420956205,Active,Prepaid,tier_3
X8JN620D5N,Uthkarsh Acharya,uthkarsh_acharya@gmail.com,6/25/1993,8529340324,Active,Prepaid,tier_3
BZO2ONGECA,Armaan Rastogi,armaan_rastogi@gmail.com,8/27/1984,4579887178,Active,Prepaid,tier_3
N9A1YQTPFQ,Zoya Devan,zoya.devan@gmail.com,7/29/1972,3244100995,Active,Prepaid,tier_3
8DY72UKUZW,Jayant Som,jayantsom@gmail.com,3/12/1970,5597903161,Active,Prepaid,tier_3
YTP9FSD80A,Elakshi Sarin,elakshisarin@gmail.com,2/22/1979,7382178795,Active,Prepaid,tier_3
HYADN8VMM6,Anya Karan,anya.karan@outlook.com,9/7/1974,5322793062,Active,Prepaid,tier_3
YIM3AY51IL,Urvi Dora,urvidora@yahoo.com,11/13/1999,5405200130,Active,Prepaid,tier_3
OKKS9QMPVE,Ivan Wason,ivanwason@yahoo.com,7/7/1992,3002587107,Active,Prepaid,tier_3
Q7W4NJEG96,Himmat Rattan,himmat_rattan@outlook.com,7/17/1967,3133643618,Suspended,Prepaid,tier_3
23DY57PSGS,Neysa Balakrishnan,neysabalakrishnan@gmail.com,5/25/1989,7180464446,Active,Prepaid,tier_3
5V09N6UMDG,Tanya Garg,tanyagarg@gmail.com,8/7/1987,6431167299,Active,Prepaid,tier_3
W0LEI6YV5X,Dharmajan Chawla,dharmajan.chawla@hotmail.com,11/8/1988,4440852536,Active,Prepaid,tier_3
V349MOB3NM,Dhanush Bawa,dhanush.bawa@yahoo.com,4/7/1978,8433339883,Active,Prepaid,tier_3
XDZME30I1A,Zain Raju,zain.raju@hotmail.com,7/31/1970,1959684768,Active,Prepaid,tier_3
36TQ4H2FL4,Sumer Bandi,sumerbandi@hotmail.com,4/15/1998,3552862529,Active,Prepaid,tier_3
QEAOAJV8XJ,Nitara Jaggi,nitara_jaggi@yahoo.com,5/23/1983,8346986948,Active,Prepaid,tier_3
121XNXX1F0,Charvi Kumar,charvi_kumar@hotmail.com,12/26/1985,170672147,Active,Prepaid,tier_3
YFZ835VDS1,Reyansh Taneja,reyanshtaneja@hotmail.com,2/19/1982,715432236,Active,Prepaid,tier_3
1YM9RZ17G4,Bhavin Rama,bhavinrama@hotmail.com,11/1/1978,8187229045,Active,Postpaid,tier_2
6VXL29QFCI,Kaira Buch,kaira_buch@yahoo.com,6/15/1978,79275548,Active,Prepaid,tier_3
0U5AJPYF2R,Rohan Dutt,rohandutt@gmail.com,12/3/1978,9662298209,Active,Prepaid,tier_3
VLLUUA8UUT,Vedika Sagar,vedika.sagar@outlook.com,12/26/1970,1954577683,Active,Postpaid,tier_2
3SHK8VZ909,Ahana  Sem,ahana_sem@outlook.com,7/11/1966,3719158745,Active,Prepaid,tier_3
4JPQPEJ026,Vivaan Sridhar,vivaansridhar@gmail.com,2/2/1969,1657038745,Active,Prepaid,tier_3
PXET8V6JDS,Hunar Bora,hunarbora@hotmail.com,9/5/1973,132857606,Active,Prepaid,tier_3
NHR6WNE6B3,Anay Thaman,anaythaman@gmail.com,6/13/1968,6482708015,Active,Prepaid,tier_3
I9QM4D7VER,Vidur Ravi,vidur_ravi@outlook.com,5/8/2002,3381221790,Active,Prepaid,tier_3
RPM9SDQSOU,Nitya Ganguly,nitya_ganguly@gmail.com,3/5/1973,2091428272,Active,Prepaid,tier_3
7H5271L15Q,Miraan Shah,miraan_shah@outlook.com,7/26/1971,1074933931,Active,Prepaid,tier_3
B4K9YPNVW8,Dharmajan Chander,dharmajan.chander@gmail.com,12/25/1998,9126215629,Active,Prepaid,tier_3
WPHF2NH7OW,Dhruv Chokshi,dhruv.chokshi@hotmail.com,12/27/1972,2556238563,Active,Prepaid,tier_3
V87FM3QVEX,Gatik Maharaj,gatik_maharaj@outlook.com,3/13/1982,3082578842,Active,Prepaid,tier_3
5HNIRQR4AO,Shayak Sehgal,shayaksehgal@yahoo.com,1/4/1986,252287659,Active,Postpaid,tier_2
AI0LZ49E29,Saksham Chadha,saksham.chadha@yahoo.com,5/23/2001,6702762074,Active,Prepaid,tier_3
9Y4MHY4WDH,Advika Choudhury,advika.choudhury@yahoo.com,11/24/1995,8846267659,Active,Prepaid,tier_3
E83I7GRH8N,Aarush Dugar,aarush_dugar@outlook.com,9/17/1995,5060508909,Active,Prepaid,tier_3
82C73YQDAO,Keya Chatterjee,keya.chatterjee@outlook.com,4/22/1996,1826318076,Active,Prepaid,tier_3
OWX9UXLD28,Rania Keer,raniakeer@yahoo.com,9/17/1973,5235551627,Suspended,Prepaid,tier_3
AAEOPI0CJ4,Shanaya Sharaf,shanaya_sharaf@outlook.com,4/12/1998,825826835,Active,Prepaid,tier_3
PWDGW5O52D,Elakshi Baria,elakshi.baria@yahoo.com,1/3/1967,4846318955,Active,Prepaid,tier_3
E6APTAB90C,Lakshit Chaudry,lakshit.chaudry@outlook.com,7/14/1974,4856179748,Active,Prepaid,tier_3
4SQOIAO0KS,Madhup Balay,madhup_balay@outlook.com,11/30/1973,7276047698,Active,Postpaid,tier_1
8UWO3DYWUK,Neelofar Lala,neelofarlala@gmail.com,4/26/1989,3111963913,Active,Prepaid,tier_3
LPKCMF3HBP,Dishani Sura,dishani_sura@hotmail.com,8/24/1972,4885926948,Active,Prepaid,tier_3
PZ244X6WOU,Anay Atwal,anay.atwal@hotmail.com,11/22/1993,1469369022,Active,Prepaid,tier_3
D5YY9GJCSH,Adira Mandal,adira_mandal@gmail.com,8/1/1971,9088141,Active,Prepaid,tier_3
6LJCPZI86N,Kiara Ben,kiaraben@yahoo.com,5/13/1999,5757052357,Active,Prepaid,tier_3
4TM9J0HRCO,Bhavin Bhagat,bhavin_bhagat@outlook.com,8/6/1988,2640683742,Active,Prepaid,tier_3
ETSBC2ID4W,Manikya Gara,manikyagara@outlook.com,11/9/1987,7653285535,Active,Prepaid,tier_3
DUKYHL6WM3,Jayant Choudhury,jayant_choudhury@outlook.com,1/15/2003,7552155115,Active,Prepaid,tier_3
C43C472NNE,Mishti Mandal,mishti.mandal@yahoo.com,10/8/1991,3946685540,Active,Prepaid,tier_3
8DI0VMAYJC,Indranil Bahri,indranilbahri@gmail.com,7/13/1997,4516205822,Active,Prepaid,tier_3
IUBC9AEUPQ,Amani Mani,amanimani@yahoo.com,3/27/1984,557791333,Suspended,Prepaid,tier_3
4XA3ZKX4H7,Navya Lala,navya.lala@yahoo.com,8/16/1998,6500962415,Active,Postpaid,tier_2
OC58TZW3QN,Reyansh Datta,reyansh_datta@hotmail.com,10/10/1993,495975912,Active,Prepaid,tier_3
K24X1O6AHS,Raghav Rattan,raghav_rattan@outlook.com,1/9/1975,4250941562,Active,Prepaid,tier_3
O9KNNSNKW6,Aaryahi Karpe,aaryahikarpe@yahoo.com,1/29/1998,7208341368,Active,Prepaid,tier_3
OFXGBEN9P6,Manikya Sabharwal,manikya_sabharwal@yahoo.com,12/13/1969,2968791493,Active,Postpaid,tier_2
EARPOONHV8,Vaibhav Brahmbhatt,vaibhav_brahmbhatt@yahoo.com,5/17/1977,9620366223,Active,Prepaid,tier_3
YBL0OBD66X,Mishti Wagle,mishtiwagle@outlook.com,8/14/1990,1040073949,Active,Prepaid,tier_3
H6392UIB3E,Shlok Sabharwal,shlok.sabharwal@hotmail.com,12/15/2003,7819413927,Active,Prepaid,tier_3
2SSS2HO6N5,Dhruv Dayal,dhruv_dayal@yahoo.com,6/6/1995,3617213699,Active,Prepaid,tier_3
14JPS9DF8M,Armaan Goda,armaangoda@outlook.com,1/22/1999,1252675149,Active,Prepaid,tier_3
WYRJ4ZB3TG,Vardaniya Viswanathan,vardaniya.viswanathan@yahoo.com,7/27/1988,6308728354,Active,Prepaid,tier_3
T1ZRRPQ02C,Samiha Sharma,samiha_sharma@hotmail.com,9/9/1985,9949112790,Suspended,Prepaid,tier_3
6GF1L7P4X1,Zaina Mane,zaina.mane@gmail.com,8/26/1987,2316275037,Suspended,Prepaid,tier_3
NT3DS7LR7U,Ranbir Saraf,ranbirsaraf@gmail.com,6/7/1995,4004302030,Active,Prepaid,tier_3
4G6XH0ZNCJ,Jayan Walia,jayan_walia@hotmail.com,9/7/2000,7015692015,Active,Prepaid,tier_3
I4PWBMFWEO,Misha Gera,mishagera@outlook.com,12/7/1992,1485461105,Active,Prepaid,tier_3
WAU8LSS2MY,Kashvi Kala,kashvi.kala@hotmail.com,4/9/1997,3112736247,Active,Prepaid,tier_3
MJNFOT2VTL,Nehmat Khosla,nehmat.khosla@yahoo.com,8/8/1977,3900091,Active,Postpaid,tier_1
ELQGPZLIUN,Amani Tata,amani.tata@yahoo.com,11/22/1971,9605677514,Active,Prepaid,tier_3
LZ44KJQDP6,Kimaya Raja,kimayaraja@outlook.com,3/27/1985,6674169541,Active,Prepaid,tier_3
IQ3IX6NX0R,Vardaniya Chatterjee,vardaniya.chatterjee@gmail.com,10/20/1968,7239637235,Active,Prepaid,tier_3
ANUXA9HKB7,Stuvan Sankar,stuvan.sankar@hotmail.com,4/8/1966,9732839481,Active,Prepaid,tier_3
8T6FSD9DVP,Saksham Kata,saksham.kata@gmail.com,6/1/1999,4016261224,Active,Prepaid,tier_3
PYDWKHM250,Devansh Saran,devanshsaran@outlook.com,2/8/1987,3948525670,Active,Prepaid,tier_3
GZG485JZ8I,Kismat Bahl,kismat.bahl@outlook.com,12/1/1996,6033151394,Active,Prepaid,tier_3
OLOVO2E4UY,Saira Sahni,saira.sahni@gmail.com,8/21/1976,1032941101,Active,Prepaid,tier_3
N7IUWFWT6I,Vanya Mahajan,vanyamahajan@hotmail.com,10/8/1984,7263113008,Active,Prepaid,tier_3
5PLXKWXQAK,Taimur Walia,taimurwalia@gmail.com,8/27/2001,234960891,Active,Prepaid,tier_3
9XLGI7XLAS,Elakshi Basu,elakshibasu@hotmail.com,4/2/1969,8203184976,Active,Prepaid,tier_3
CG4DYZ4XW5,Vardaniya Bassi,vardaniya_bassi@yahoo.com,1/22/1994,3654454526,Active,Prepaid,tier_3
X2ONVB7XK7,Umang Majumdar,umangmajumdar@yahoo.com,7/17/1981,136575140,Active,Prepaid,tier_3
YNV1H96U17,Rasha Bhatnagar,rasha_bhatnagar@gmail.com,6/26/1980,1649774194,Active,Prepaid,tier_3
ZJUFPXG1IY,Sumer Dugar,sumerdugar@outlook.com,9/21/1978,9324852699,Suspended,Prepaid,tier_3
V92QGOCG7W,Hridaan Varughese,hridaan.varughese@gmail.com,7/17/1997,6761229283,Active,Prepaid,tier_3
YJDGXI1K9W,Fateh Madan,fateh.madan@yahoo.com,5/21/1969,6489653959,Suspended,Prepaid,tier_3
EIMXRTJC4K,Aayush Khalsa,aayush.khalsa@gmail.com,12/20/2004,5755582499,Active,Prepaid,tier_3
BPPOWFK4V5,Diya Shere,diya.shere@hotmail.com,9/24/2000,2729467406,Active,Prepaid,tier_3
32WK8QT2Y1,Jayesh Sharaf,jayesh.sharaf@gmail.com,5/18/2004,9572691558,Suspended,Prepaid,tier_3
C1F0P4QMT7,Kavya Deo,kavya.deo@outlook.com,3/14/1969,8048670400,Active,Prepaid,tier_3
U3DGR6R7R9,Sumer Comar,sumercomar@hotmail.com,9/19/2000,9028994853,Suspended,Postpaid,tier_1
PICULRWJ0P,Lakshay Lad,lakshaylad@gmail.com,12/18/1968,8938212654,Active,Prepaid,tier_3
9XXPOTX35C,Shaan Saini,shaan_saini@gmail.com,6/3/1975,7579971576,Active,Prepaid,tier_3
9W74EED5LB,Ayesha Gopal,ayesha_gopal@outlook.com,12/9/1971,7093111198,Suspended,Prepaid,tier_3
FGLQ2ENE2K,Himmat Garde,himmat_garde@yahoo.com,1/8/1978,7665623589,Active,Prepaid,tier_3
JRW7ZH0V0V,Shayak Sawhney,shayak.sawhney@gmail.com,6/10/1972,1023879017,Active,Prepaid,tier_3
VEJA3XF66E,Vihaan Bose,vihaan.bose@gmail.com,3/1/2002,7786880214,Active,Prepaid,tier_3
RUUF5WQYNS,Amira Suresh,amira.suresh@yahoo.com,1/30/2001,7446470502,Active,Prepaid,tier_3
MGDSBQP0P7,Trisha Shroff,trisha_shroff@gmail.com,9/22/1967,7389097055,Active,Prepaid,tier_3
S9BF30CY5H,Rohan Jaggi,rohan_jaggi@outlook.com,8/28/1989,7325854795,Active,Prepaid,tier_3
MI2CEFQU9J,Siya Ramanathan,siya.ramanathan@outlook.com,12/10/2003,2839462427,Active,Postpaid,tier_1
FY49OTQ4M8,Aarush Manda,aarushmanda@yahoo.com,11/4/1991,6669576839,Active,Prepaid,tier_3
RYGO8KOBIC,Taran Keer,tarankeer@hotmail.com,8/22/1980,307794937,Active,Prepaid,tier_3
UJAF0PRII5,Tushar Din,tushar.din@gmail.com,1/4/2001,6579180993,Active,Prepaid,tier_3
RTUOE8Z12Z,Kiaan Vyas,kiaan.vyas@outlook.com,1/30/1994,5226833369,Active,Prepaid,tier_3
Y2O0POVEHR,Dhruv Shah,dhruv.shah@outlook.com,2/13/1971,4796164754,Suspended,Prepaid,tier_3
OPONYF9FE5,Anahi Kulkarni,anahi_kulkarni@yahoo.com,1/6/1991,2832562253,Active,Postpaid,tier_2
23PK112VO1,Ahana  Khosla,ahana.khosla@hotmail.com,12/29/1975,7928904419,Active,Prepaid,tier_3
VE674KTE1E,Amani Kulkarni,amani_kulkarni@hotmail.com,8/22/1996,9676096417,Active,Prepaid,tier_3
BY0UZNY7AK,Anahi Rajagopal,anahirajagopal@hotmail.com,9/24/1983,9854753346,Active,Prepaid,tier_3
EAGIPPVLKC,Jayan Jani,jayanjani@gmail.com,8/10/1996,7862933835,Active,Prepaid,tier_3
TZIZXEF1Z9,Mishti Seshadri,mishtiseshadri@yahoo.com,2/25/1973,6403983224,Suspended,Prepaid,tier_3
RVHPSEWHXE,Nirvaan Iyengar,nirvaan_iyengar@outlook.com,8/2/1992,174633042,Active,Prepaid,tier_3
E9W16U8MU5,Bhavin Raja,bhavin_raja@hotmail.com,11/15/1978,9538863253,Active,Prepaid,tier_3
0IUH3DJONI,Dharmajan Bora,dharmajan_bora@yahoo.com,11/1/1968,6605502500,Active,Prepaid,tier_3
C6YD2VB33R,Ivana Sandal,ivanasandal@outlook.com,10/18/1992,4438375167,Active,Prepaid,tier_3
JCGNY7TLXC,Neysa Datta,neysa.datta@outlook.com,10/23/1981,7076384112,Suspended,Prepaid,tier_3
YI4PG06EK3,Anahita Ram,anahita.ram@hotmail.com,3/18/1979,5019771052,Active,Prepaid,tier_3
6U6VUP9JUI,Tiya Dutt,tiyadutt@gmail.com,12/31/1974,5670897720,Active,Prepaid,tier_3
TBLX3CFYDX,Jivin Jha,jivinjha@gmail.com,4/18/1997,1959220175,Active,Postpaid,tier_2
K6VSJS26WF,Azad Chana,azad.chana@hotmail.com,10/14/1966,8705873768,Active,Prepaid,tier_3
G7E5MEGHPD,Anaya Dass,anaya.dass@hotmail.com,1/2/1983,8921418994,Active,Prepaid,tier_3
MEXLLQTLQH,Zain Batta,zain_batta@gmail.com,12/12/1996,6068524487,Active,Prepaid,tier_3
VRWR0O400I,Rati Rau,rati.rau@outlook.com,10/1/1971,5570653624,Active,Prepaid,tier_3
2SHICT3U7L,Sahil Gala,sahil_gala@hotmail.com,9/15/1988,781941834,Active,Prepaid,tier_3
0EZRWG2V2R,Dishani Kumar,dishani.kumar@outlook.com,4/17/1970,8590122947,Active,Prepaid,tier_3
IEQTETRWMF,Dhanuk Lal,dhanuk.lal@hotmail.com,5/4/1988,2901159288,Suspended,Postpaid,tier_2
5QNBN30ZV4,Fateh Saran,fateh_saran@outlook.com,11/9/1972,2348857645,Active,Postpaid,tier_1
ZMORNP1MWC,Madhav Mahajan,madhav_mahajan@yahoo.com,1/4/2002,7230089731,Active,Prepaid,tier_3
VU870C81A3,Kanav Thakkar,kanav.thakkar@gmail.com,3/24/1988,1494513060,Active,Prepaid,tier_3
RPN5JU3U2J,Nishith Gara,nishith_gara@hotmail.com,5/9/1999,9792450884,Active,Prepaid,tier_3
